icml2024_experiments,,Mirco,eval4,C1,80,101690,
icml2024_experiments,,Mirco,eval4,C2,75,101690,
icml2024_experiments,,Mirco,eval4,C3,40,101690,
icml2024_experiments,,Mirco,eval4,C4,75,101690,
icml2024_experiments,,Mirco,eval4,C5,70,101690,
icml2024_experiments,,Mirco,eval4,reference,30,101690,
icml2024_experiments,,Mirco,eval5,C1,65,108801,
icml2024_experiments,,Mirco,eval5,C2,55,108801,
icml2024_experiments,,Mirco,eval5,C3,20,108801,
icml2024_experiments,,Mirco,eval5,C4,60,108801,
icml2024_experiments,,Mirco,eval5,C5,50,108801,
icml2024_experiments,,Mirco,eval5,reference,30,108801,
icml2024_experiments,,Mirco,companion1,C1,65,144451,
icml2024_experiments,,Mirco,companion1,C2,60,144451,
icml2024_experiments,,Mirco,companion1,C3,65,144451,
icml2024_experiments,,Mirco,companion1,C4,0,144451,
icml2024_experiments,,Mirco,companion1,C5,50,144451,
icml2024_experiments,,Mirco,companion1,reference,30,144451,
icml2024_experiments,,Mirco,companion2,C1,50,128115,
icml2024_experiments,,Mirco,companion2,C2,50,128115,
icml2024_experiments,,Mirco,companion2,C3,50,128115,
icml2024_experiments,,Mirco,companion2,C4,40,128115,
icml2024_experiments,,Mirco,companion2,C5,55,128115,
icml2024_experiments,,Mirco,companion2,reference,30,128115,
icml2024_experiments,,Mirco,companion3,C1,40,105585,
icml2024_experiments,,Mirco,companion3,C2,60,105585,
icml2024_experiments,,Mirco,companion3,C3,60,105585,
icml2024_experiments,,Mirco,companion3,C4,40,105585,
icml2024_experiments,,Mirco,companion3,C5,65,105585,
icml2024_experiments,,Mirco,companion3,reference,30,105585,
icml2024_experiments,,Mirco,companion4,C1,80,98165,
icml2024_experiments,,Mirco,companion4,C2,70,98165,
icml2024_experiments,,Mirco,companion4,C3,70,98165,
icml2024_experiments,,Mirco,companion4,C4,0,98165,
icml2024_experiments,,Mirco,companion4,C5,65,98165,
icml2024_experiments,,Mirco,companion4,reference,30,98165,
